YoutubeID,Start_timestamp,End_timestamp,Caption,Aesthetic_Score
Fw8nfhhMWso,00:04:10.967,00:04:12.567,The video clip shows a man with a beard wearing a white tank top and standing in a room. He has a tattoo on his arm and appears to be looking directly at the camera.,8.546875
ZgSL9ZKHfIY,00:00:03.867,00:00:04.667,The video clip shows a group of men playing a game of cricket. They are wearing cricket gear and seem to be enjoying themselves while playing the game.,8.546875
VxdtX_YHLMk,00:00:52.400,00:00:54.000,The video clip shows a group of people having fun at an amusement park. They are all wearing yellow shirts and appear to be enjoying themselves. One of the people in the video is wearing a yellow hat.,8.546875
aeLEXxVTIEQ,00:07:50.480,00:07:51.280,The video clip shows a man wearing an orange jumpsuit standing on a colorful floor. He is dancing to the music and appears to be having a good time.,8.546875
DXtm-GVbPgQ,00:01:31.320,00:01:32.800,The video clip shows a group of people playing a game of basketball in a swimming pool. The players are wearing swimsuits and are having fun while playing the game.,8.546875
dqC4wxoc8r0,00:00:04.972,00:00:07.207,The video clip shows a group of children playing in a room filled with colorful candy. They are laughing and having fun while playing with the candy.,8.546875
7e70NWNzcnU,00:01:45.080,00:01:46.920,The video clip shows a man dressed in a striped costume pretending to be a pirate. He is seen walking around in a garden and playing with flowers.,8.546875
CVyJkKKfRFs,00:02:41.000,00:02:42.880,"The video clip shows a group of musicians dressed in suits and hats performing on a street. They are playing instruments such as the saxophone, trumpet, and trombone. The group of musicians is marching down the street, and they seem to be having a good time.",8.546875
NMuosGj0mdA,00:14:10.016,00:14:30.103,"The video clip shows a large collection of classic cars parked in a garage. The cars are of different colors and models, and they are arranged neatly in the garage. It appears to be a well-organized and well-maintained collection of classic cars.",8.546875
Jgi5GGDYnD8,00:05:41.000,00:05:45.160,The video clip shows a young man wearing a plaid shirt standing in front of a pink truck. He is holding a cup of coffee and seems to be enjoying the moment.,8.546875
E3s0MqtlP-M,00:01:09.080,00:01:10.360,The video clip shows a man wearing sunglasses and a blue shirt standing in a garden. He appears to be dancing and smiling.,8.546875
ZafMZO7vjUM,00:00:17.484,00:00:20.287,The video clip shows a group of people skiing down a snowy slope. They are wearing colorful outfits and appear to be having a good time. It appears to be a fun and enjoyable activity for the group.,8.546875
mIb3OowY-zs,00:01:56.840,00:02:02.800,"The video clip shows a group of people walking down a busy street. One of the individuals in the group is wearing a t-shirt with the word ""fashion"" written on it. There are also some mannequins on display in the background.",8.546875
CnPgtCKU0UI,00:00:03.700,00:00:28.400,The video clip shows a cake being decorated with strawberries and chocolate. The person in the video is using a spatula to spread the frosting on the cake and decorating it with strawberries. The cake appears to be a chocolate cake with strawberries on top.,8.5390625
p-X4v2s2fio,00:06:03.797,00:06:14.541,The video clip shows a beautiful anime girl standing in front of a tree with white blossoms. She is wearing a dress and appears to be enjoying the scenery.,8.5390625
L9siHlZcpDQ,00:05:23.200,00:05:24.960,The video clip shows a man wearing an orange jacket walking towards a yellow school bus. He then opens the door of the bus and enters it.,8.5390625
zjxABRxQVcA,00:02:35.756,00:03:05.352,The video clip shows a man wearing a blue hoodie sitting on a bench and drinking from a water bottle. He then gets up and starts playing tennis.,8.5390625
bLF90M96m2Q,00:00:37.000,00:00:37.600,The video clip shows a group of people dressed in colorful costumes and dancing in a parade. They are all having a great time and enjoying themselves.,8.5390625
sYvmTUNGqPs,00:01:45.625,00:01:47.833,The video clip shows a 3D animation of a little girl wearing a red dress and a helmet. She is standing on a tiled floor and appears to be dancing.,8.5390625
6IpqJyYVP5k,00:06:17.294,00:06:29.347,The video clip shows a man wearing a suit and tie walking down the street. He is dressed in a formal attire and appears to be on his way to work.,8.5390625
UPNlJmqlVwY,00:01:20.200,00:01:25.680,"The video clip shows a collection of teddy bears displayed on a table. The teddy bears are of different sizes and colors, and they are arranged neatly on the table. Some of the teddy bears are wearing scarves, and there are also some tea cups and saucers visible in the background.",8.5390625
8Xrk7RVaRQ0,00:02:32.953,00:02:33.553,The video clip shows a man dancing in front of a group of peaches. He is wearing a blue suit and appears to be having a good time.,8.5390625
4bPGxLxogvw,00:00:10.200,00:00:11.320,The video clip shows a man wearing a red hat and a red jacket. He is standing in a room and appears to be dancing while wearing the hat and jacket.,8.5390625
8OikaUl0YcY,00:01:19.640,00:01:20.960,The video clip shows a man riding a bicycle in a city street. He is wearing a white sweatshirt and appears to be enjoying the ride. The bicycle he is riding has a trailer attached to it.,8.5390625
4C_XapTUBKw,00:00:50.651,00:00:51.285,"The video clip shows a beautiful and colorful scene of a girl riding a bike through a pathway surrounded by pink balloons. The pathway is adorned with lights and flowers, creating a magical atmosphere. The girl is wearing a pink dress and appears to be enjoying her ride.",8.5390625
B06qqB7bp-w,00:02:18.513,00:02:20.307,The video clip shows a group of people dressed in colorful costumes and posing for a photo. It appears to be a celebration or a cultural event.,8.5390625
6c64kUiqknY,00:03:38.985,00:03:41.388,The video clip shows a group of people singing and dancing together in a crowded room. They appear to be having a good time and enjoying each other's company.,8.5390625
GEAy7eXb2lo,00:00:36.620,00:00:38.288,The video clip shows a man standing in front of a gas station. He is wearing a shirt and tie and appears to be waiting for something. There are no other people or objects visible in the video.,8.5390625
nAsbDHgouaU,00:04:24.520,00:04:30.120,The video clip shows a group of people wearing sunglasses and walking down the street. They appear to be having a good time and interacting with each other. There is also a train passing by in the background.,8.5390625
39Bv8k5kwu8,00:04:37.640,00:04:41.600,The video clip shows a woman standing in a kitchen and talking to the camera. She is wearing a sweater and gloves and is holding a knife in her hand.,8.5390625
cnqx3GpaqSM,00:04:10.920,00:04:13.840,"The video clip shows a table set up with a breakfast meal consisting of eggs, toast, and a cup of coffee. The table is adorned with colorful Easter eggs and toys.",8.5390625
2kIVE-H8zWQ,00:03:00.520,00:03:01.880,"The video clip shows a group of motorcyclists riding their bikes in a cloud of smoke. The riders are wearing helmets and sunglasses, and they seem to be having a good time. The video captures the excitement and thrill of riding motorcycles in a cloud of smoke.",8.5390625
nGHFlCeJNso,00:13:24.554,00:13:26.514,The video clip shows a group of children dancing on a train. They are all wearing matching outfits and appear to be having a lot of fun.,8.5390625
52E4JRtDPYg,00:05:12.613,00:05:13.647,The video clip shows a group of animated characters dressed in superhero costumes running on a track. It appears to be a game or a simulation.,8.5390625
5T52TCrQ2M4,00:00:25.559,00:00:30.797,The video clip shows a man wearing a red jacket and a white hat. He is dancing in front of a brick wall and appears to be having a good time.,8.53125
0FsDZWua0wM,00:04:59.200,00:05:01.200,The video clip shows a beautiful doll dressed in a red dress and a scarf. The doll is sitting on a table and appears to be wearing a hat as well. It seems to be a Christmas-themed scene.,8.53125
LkAaFuFBrBQ,00:00:00.626,00:00:01.919,"The video clip shows a colorful and vibrant carnival scene with a hot air balloon in the center. The carnival is filled with a variety of food items, including fruits and vegetables. The balloon appears to be floating in the air, adding to the festive atmosphere of the carnival.",8.53125
nhNqbe6QENY,00:01:30.716,00:01:32.009,The video clip shows a group of people dancing together in a line. They seem to be having a good time and enjoying each other's company. It appears to be a lively and energetic performance.,8.53125
GQ6cKZ3Zf9A,00:15:41.107,00:15:46.529,"The video clip shows a small wooden cabin nestled in the woods. It appears to be a cozy and peaceful retreat, surrounded by trees and nature.",8.53125
ZTc7Vn3al9M,00:08:57.875,00:08:59.750,The video clip shows a man shopping in a clothing store. He is wearing a jacket and walking around the store. He seems to be enjoying his shopping experience.,8.53125
SPcBT9wkUok,00:02:36.615,00:02:38.408,The video clip shows a man wearing a hat and praying. He appears to be in a snowy environment and is holding his hands together in a prayer-like gesture.,8.53125
ZpUYjpKg9KY,00:00:52.469,00:00:54.054,The video clip shows a man wearing a red cap and a jacket standing in front of a stage. He appears to be a musician or a performer.,8.53125
RYnFIRc0k6E,00:01:20.372,00:01:20.998,The video clip shows a group of people dancing and having fun. They are all wearing hats and appear to be enjoying themselves.,8.53125
1nrcZQliOGI,00:03:26.167,00:03:27.458,The video clip shows a group of people dancing together in a lively manner. They appear to be having a good time and enjoying each other's company.,8.53125
jt45UIs4q6U,00:08:13.633,00:08:17.567,"The video clip shows a room filled with wooden furniture and toys. The room appears to be a store that sells handmade crafts and toys. There are various items displayed on the shelves and tables, including dolls, stuffed animals, and other knick-knacks. The overall atmosphere of the room is cozy and inviting.",8.53125
H8Wgwp3Nhgo,00:01:14.080,00:01:17.320,"The video clip shows a man standing next to a red car. He is wearing a black jacket and white sneakers. The car is parked in a parking lot, and there are other cars parked around it. The man appears to be waiting for something or someone.",8.53125
